_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
SReDsO9JGiGVFvlEA9PEiw;Cleveland;-0.0002500293794118339;TJ Hibachi & Sushi Bar;8;3.0;Japanese,Sushi Bars,Restaurants;;;1;;;;;;;
HJx0usnyVijOom2q73xGIA;Cleveland;-0.0036156518764444423;Crocker Park;89;4.0;Shopping,Shopping Centers;;1;;;;;;;;
8pftLQ9OT2VKbco_lf7vbQ;Cleveland;-9.671678244798363e-05;Ledger Bar;6;5.0;Bars,Restaurants,Nightlife,American (Traditional);;;1;1;;;;;;
jjeN1_4Yl6WXusPgiSCnBQ;Cleveland;-0.00017286084701815038;Bella Luce Hair Design;5;2.5;Beauty & Spas,Hair Salons;;1;;;;;;;;
Q1QI8QT5b4_7xPALkt0-nA;Cleveland;-0.00017286084701815038;Grace Church-Old Brooklyn;3;3.5;Religious Organizations,Churches;;;;;;;;;1;
573Qge7eoq84cUOSVHAn4A;Cleveland;-1.0244678235167917e-06;Extended Stay America - Cleveland - Beachwood - South;7;2.0;Hotels & Travel,Home Services,Hotels,Apartments,Real Estate,Event Planning & Services;1;;;;;;;;;
rihG_K_tFq_qVwgRPXodiw;Cleveland;-0.00019240909707245047;Inspections Unlimited;8;5.0;Home Inspectors,Home Services;1;;;;;;;;;
j04PUieuNKRj7FHe8X4mWw;Cleveland;-0.0010567133321632025;Planet Fitness - Parma;23;3.0;Trainers,Active Life,Fitness & Instruction,Gyms;;1;;;1;;;;;
wpoci3JEo1B0McSQgPjsgg;Cleveland;-0.0005000587588236678;Don Tequila;14;4.5;Mexican,Restaurants;;;1;;;;;;;
LFccdJrLHYIH7EyIxGqAUQ;Cleveland;-0.0005185825410544512;Allstar Discount Muffler;10;5.0;Auto Repair,Auto Parts & Supplies,Automotive;1;;;;;;;;;
QofXnFsdoNps5TeinsiHVQ;Cleveland;0.00011421609685525013;Kringle's Inventionasium Experience;3;3.5;Cultural Center,Shopping,Home & Garden,Event Planning & Services,Arts & Entertainment,Holiday Decorations,Party & Event Planning;1;1;;;;;1;;;
bgNmUYcraelf27TviWEMGA;Cleveland;-0.008197447109545203;Inn On Coventry;233;4.0;Diners,Breakfast & Brunch,Restaurants;;;1;;;;;;;
jay2Gpb6fv2Nr01vqDcwpQ;Cleveland;0.00026650422599558366;Progressive Insurance;8;2.0;Financial Services,Insurance;1;;;;;;;;;
W1nTecZiPyvXqnZZWvUkGg;Cleveland;-0.00011524056467876692;St. Vincent Charity Hospital Center;3;3.0;Health & Medical,Medical Centers,Hospitals;1;;;;;;;;;
AYA-deGjXQA85a3-tkmDjQ;Cleveland;-0.00017286084701815038;EnnisCourt;3;2.5;Hospitals,Health & Medical,Rehabilitation Center,Retirement Homes,Assisted Living Facilities;1;;;;;;;;;
AoXCAwk3jrS1mHgvgkVvwg;Cleveland;-0.0007109916381269017;Unique Thrift;14;3.0;Shopping,Thrift Stores;;1;;;;;;;;
NYJy3blEi26wsxW9SCAckg;Cleveland;-9.671678244798363e-05;Lucky Nails Salon and Spa;5;5.0;Nail Salons,Beauty & Spas;;1;;;;;;;;
79oTKV9Yzmn91dDqsFVSaw;Cleveland;-1.9548250054300084e-05;Mayfield Physical Therapy;3;5.0;Sports Medicine,Doctors,Health & Medical,Physical Therapy;1;;;;;;;;;
wGKM32sRVy60i0LHVnHPDw;Cleveland;-0.0003652699440906008;Wendy's;9;3.0;Fast Food,Restaurants,Burgers;;;1;;;;;;;
orKrBS8-4g032H26hCKKyA;Cleveland;-0.00019240909707245047;Puff N' Stuff;5;5.0;Shopping,Tobacco Shops;1;1;;;;;;;;
MJHSWSh9Ixusz8t_VdL3qA;Cleveland;-0.0025764378586885057;Nino's Italian Restaurant;65;4.5;Italian,Bars,Pizza,Nightlife,Restaurants;;;1;1;;;;;;
Gq1TlqinFYzG68cuiE3c2Q;Cleveland;-0.0014600553085388867;Aut-O-Rama Twin Drive In Theater;28;4.0;Cinema,Arts & Entertainment,Drive-In Theater;;;;;;1;;;;
5F_uIksIlZnL4D_U9pvRrg;Cleveland;-0.00040436644419920105;Hounds Hotdogs & Gyros;13;4.5;Fast Food,Restaurants,Burgers,Hot Dogs;;;1;;;;;;;
8x3rDQCKUJfnJSdsU_6Y3g;Cleveland;-0.00017286084701815038;Sur La Table;4;4.5;Shopping,Arts & Crafts,Knife Sharpening,Cooking Classes,Local Services;1;1;;;;;;;;
1qw65j15MqKqYkljH_iSyA;Cleveland;-0.00042289022642998434;A Panda Buffet;11;3.5;Buffets,Chinese,Restaurants;;;1;;;;;;;
VTewE5PEP_DyL2ABkr-24g;Cleveland;-1.9548250054300084e-05;Flowerama-Memphis Ave;3;4.5;Shopping,Flowers & Gifts,Florists;;1;;;;;;;;
q5viyMO6EtJMmmarb4YmIA;Cleveland;-0.0020208077531724883;Kosar's Wood-Fired Grill;63;3.0;Steakhouses,Restaurants;;;1;;;;;;;
8qvPRLUtwKGdFc7WUARzNg;Cleveland;-0.0005957510734481348;Spay Neuter Clinic: Cleveland;14;3.5;Pet Services,Pets,Veterinarians;1;;;;;;;;;
qhf3T7ekkgWl7WKlPTDnhw;Cleveland;7.614406457016675e-05;Javiv Uptown Hair4ce;3;5.0;Beauty & Spas,Makeup Artists,Hair Removal,Hair Salons,Waxing;;1;;;;;;;;
K1SOLxsdptULsoFsmmQMmw;Cleveland;-0.00023048112935753384;Firestone Complete Auto Care;4;3.0;Tires,Auto Repair,Oil Change Stations,Auto Parts & Supplies,Automotive;1;;;;;;;;;
jYN-lu3moXTFX2jHI2G7Tg;Cleveland;-0.000134788814733067;Ark Jewelers, Inc;5;5.0;Jewelry,Shopping,Professional Services;1;1;;;;;;;;
51-j6MOP2NvVQo6y1bYuxQ;Cleveland;-0.0007881601705205853;The Bottle House Brewing Company;18;4.0;Breweries,Restaurants,Pubs,Bars,American (Traditional),Arts & Entertainment,Music Venues,Nightlife,Burgers,Food;;;1;1;;1;;;;
OeEFy7MvilARAcZ9n6pwow;Cleveland;-0.0005206314767014848;Rockne's;21;3.0;Beer Bar,American (New),Bars,Restaurants,Nightlife,Sandwiches;;;1;1;;;;;;
RHdhm5BGh06hjDFOGRm8Yg;Cleveland;-0.0006152993235024348;Tremont Athletic Club;17;4.5;Fitness & Instruction,Trainers,Active Life,Gyms,Boot Camps;;1;;;1;;;;;
intKyiipUlHDWi_chv0f3A;Cleveland;-0.001172978364665486;Merchant Street;32;5.0;Fruits & Veggies,Wine Bars,Gluten-Free,Sandwiches,Restaurants,Bars,Specialty Food,Italian,Mediterranean,Nightlife,French,Food,Salad;;;1;1;;;;;;
G_0sCzrx1lorflpihImUag;Cleveland;-0.0010001175176473356;Lounge Leo;25;4.5;Beer Bar,Nightlife,Cocktail Bars,Bars;;;;1;;;;;;
BhSBdVYkrRwijEWqI9yFXQ;Cleveland;-0.0005381307911087513;The Mayfield Smoke Shop;11;3.5;Specialty Food,Chocolatiers & Shops,Food,Tobacco Shops,Shopping;1;1;1;;;;;;;
6OhgauonbNtqLRpXXn_nJA;Cleveland;-0.0001543370647873671;Master Wok;6;3.5;Restaurants,Chinese;;;1;;;;;;;
QgyYyJulRImdOcwY6fIccg;Cleveland;-1.9548250054300084e-05;Cap'n Video;3;4.0;Videos & Video Game Rental,Shopping,Books,Mags,Music & Video;;1;;;;;;;;
xdVGwjwZX9ckOUJEFoZrtg;Cleveland;-0.00011524056467876692;Mint Skin Care;3;5.0;Skin Care,Beauty & Spas;;1;;;;;;;;
f64hS5UYq102ApvdYUf9nA;Cleveland;-0.00017388531484166717;Applebee's Neighborhood Grill & Bar;9;3.0;Chicken Wings,Burgers,Nightlife,American (New),Bars,Steakhouses,Restaurants,American (Traditional),Fast Food,Sports Bars;;;1;1;;;;;;
Y6dEn2iSlFHOefr--8GfMg;Cleveland;1.8523782230783293e-05;Garfield Hts License Bureau;3;4.0;Departments of Motor Vehicles,Public Services & Government;1;;;;;;;;;
lL-qfgPumgwq2JGs9wJnVw;Cleveland;-0.0005762028233938346;Somethin's Smokin Cafe;10;2.5;Barbeque,Restaurants;;;1;;;;;;;
GIX0QykZTJylgLmynHOU6w;Cleveland;-0.000134788814733067;Bottega Bistro;4;5.0;Italian,Restaurants;;;1;;;;;;;
Y1x-DOdfvlIGxVzDXmd-eg;Cleveland;3.7130925869047465e-05;Winking Lizard Tavern;117;3.0;American (Traditional),Nightlife,Restaurants,Bars;;;1;1;;;;;;
eOHhDT9g2y_MqrJkF3CUJg;Cleveland;-0.00017286084701815038;Williams-Sonoma;3;3.5;Shopping,Kitchen & Bath,Food,Specialty Food,Home & Garden;1;1;1;;;;;;;
A7GYKBxw7GgIWaW4H9Lnyw;Cleveland;-0.0005381307911087513;The Woodroom Martini and Wine Bar;12;4.0;Bars,Nightlife,Wine Bars;;;1;1;;;;;;
09LLHpBoJNlFgjNmvOt3OA;Cleveland;0.00018831122577838333;Motel 6;17;1.5;Hotels,Hotels & Travel,Event Planning & Services;1;;;;;;;;;
b1PR7iEvXK0JG0bN6RSO_g;Cleveland;-0.00011524056467876692;Skin Flix Tattooz;4;3.0;Beauty & Spas,Piercing,Tattoo;;1;;;;;;;;
VXXkm4u_GwbiAhF-F681kA;Cleveland;-5.762028233938346e-05;Geisel;3;3.5;Plumbing,Heating & Air Conditioning/HVAC,Home Services;1;;;;;;;;;
M6cqH-iwMIvOHmS-5QUf7w;Cleveland;-0.00019240909707245047;Dairy Deli;5;4.0;Sandwiches,Delis,Restaurants;;;1;;;;;;;
MxZh-JDkIMvZXue6ylc_Kw;Cleveland;-0.0005967755412716515;Tommy's Pastries;18;4.5;Bakeries,Food;;;1;;;;;;;
Z86wGjOFAViB5zc4lX-Ggw;Cleveland;-5.762028233938346e-05;Lewis One Stop Automotive;3;3.5;Auto Repair,Automotive;1;;;;;;;;;
MsUZMD33g3UyBB0sd3R1Bw;Cleveland;-0.0002500293794118339;Vedas Fitness;8;5.0;Nutritionists,Gyms,Fitness & Instruction,Active Life,Weight Loss Centers,Health & Medical;1;1;;;1;;;;;
KeS8tUgcRqmGJ7dAvbL-2Q;Cleveland;-0.00017286084701815038;Cuyahoga County Public Library - Mayfield Branch;3;4.5;Public Services & Government,Libraries;;;;;;;1;;;
-fYyEq42HhcGu6M6d26uKg;Cleveland;-0.00023048112935753384;Drellishak's Service Center;5;3.5;Auto Repair,Oil Change Stations,Automotive;1;;;;;;;;;
2tfMXjOotr1r168mVttUmQ;Cleveland;-0.004381190393440176;Local West;95;4.0;Burgers,Restaurants,American (Traditional),Sandwiches,Gastropubs;;;1;;;;;;;
xmrEdycB1SsB6qGnyQ13Xg;Cleveland;5.659581451586667e-05;Confidence By Victoria;6;4.5;Tattoo,Health & Medical,Hair Removal,Laser Hair Removal,Permanent Makeup,Eyebrow Services,Beauty & Spas;1;1;;;;;;;;
x5BiUv1ou1qrpBoJ9hGH4w;Cleveland;-0.0008468049206834856;Visible Voice Books;23;4.5;Bars,Bookstores,Music Venues,Arts & Entertainment,Nightlife,Wine Bars,Shopping,Books,Mags,Music & Video;;1;1;1;;1;;;;
AdXJ1hkcH3RRZ2xqBhtuTQ;Cleveland;-0.000883852485145052;Antonio's Pizza;19;3.5;Pizza,Restaurants;;;1;;;;;;;
zuR-nKrXfVl4_WVP0n_AMg;Cleveland;-0.0007305398881812016;Nordstrom Rack;16;3.0;Shoe Stores,Women's Clothing,Shopping,Fashion,Department Stores;;1;;;;;;;;
CYD45HQ_cg2W2plhBvgYbw;Cleveland;-0.00017286084701815038;Ahuja Medical Center Gift Shop;3;5.0;Accessories,Fashion,Shopping,Flowers & Gifts,Gift Shops;;1;;;;;;;;
0qsarzXaZau8REdE0rToxA;Cleveland;-0.017954823074955308;Angelo's Pizza;411;4.0;Sandwiches,Restaurants,Pizza,Chicken Wings;;;1;;;;;;;
tlKvIVn5KbUdyuh7_P12zg;Cleveland;-0.0002881014116969173;Murphy's Paw Pet Sitting;5;5.0;Pet Sitting,Dog Walkers,Pets,Pet Services;1;;;;;;;;;
11JpKLTgSGMlkK_HmQsjaQ;Cleveland;-0.0003076496617512174;S & R Farm Market;8;2.5;Food,Farmers Market;;1;;;;;;;;
xBFkJxDW_KqYX-AQMOvXfw;Cleveland;-1.0244678235167917e-06;Quality Inn Brunswick Cleveland South;7;2.0;Hotels & Travel,Event Planning & Services,Hotels;1;;;;;;;;;
KHDNU6ivOZL3_7J0y_29oQ;Cleveland;-0.00042289022642998434;The Red Onion;9;2.0;Restaurants,Food,Bars,American (Traditional),Internet Cafes,Nightlife,Sports Bars;;1;1;1;;;;;;
b-K4_5JPbgQysoqQtJGe8Q;Cleveland;-0.00040334197637568423;Discount Drug Mart;7;3.5;Shopping,Food,Cosmetics & Beauty Supply,Beauty & Spas,Drugstores,Grocery;1;1;;;;;;;;
p9wsRYjSo4yIb14ijaNEnA;Cleveland;-0.0030991182710370245;Falafel Cafe;92;3.0;Restaurants,Middle Eastern,Falafel,Mediterranean;;;1;;;;;;;
ZHq63gnrB6AmjRek65-BEg;Cleveland;-0.00017286084701815038;Lucas Auto Center;5;3.0;Auto Repair,Gas Stations,Car Wash,Automotive;1;;;;;;;;;
9qqhdkN4aeE6yvUiKg4F0Q;Cleveland;-0.00034674616185981753;Chipotle Mexican Grill;13;3.0;Fast Food,Mexican,Restaurants;;;1;;;;;;;
tXZ9MbsUVtoDTISZxGFfXA;Cleveland;-0.00040334197637568423;Madison Eye Care Associates - Lakewood;7;4.5;Shopping,Eyewear & Opticians,Optometrists,Health & Medical;1;1;;;;;;;;
5R03yx9yR4VkK1L-Waj4Pw;Cleveland;-0.00021195734712675055;Penn Station East Coast Subs;8;3.5;Delis,Cheesesteaks,Restaurants,Sandwiches;;;1;;;;;;;
tyZsR5D9gamqZ6uR5lA_yA;Cleveland;-0.00042289022642998434;Swedish Solution;11;3.5;Tires,Oil Change Stations,Car Dealers,Automotive,Auto Repair;1;;;;;;;;;
t181Pejkkaos8n7HW8YYCg;Cleveland;-0.00040334197637568423;Bella Pizza;7;4.0;Restaurants,Pizza;;;1;;;;;;;
4j7dBhZHnLUU6bZ_3LpV4g;Cleveland;-0.000134788814733067;Lyndhurst Florist;4;4.0;Gift Shops,Shopping,Nurseries & Gardening,Home & Garden,Flowers & Gifts,Florists;1;1;;;;;;;;
BnHpWFA1LuIn0bAfbiWsrw;Cleveland;-0.002327432947100189;Bistro 83;71;4.0;Wine Bars,Restaurants,American (New),Nightlife,Bars,Tapas/Small Plates;;;1;1;;;;;;
R6eeYfhzWqDE37oB7MQhyQ;Cleveland;-0.00011524056467876692;Fresh Tendrils;3;3.5;Flowers & Gifts,Shopping,Florists;;1;;;;;;;;
m8c3E9yrv-XHGDXdHLDz-w;Cleveland;-0.000269577629466134;Great Harvest Bread Company;8;5.0;Bakeries,Food;;;1;;;;;;;
cOAee215QkeiEG80AIy89w;Cleveland;-0.00023048112935753384;White House Black Market;4;4.0;Fashion,Women's Clothing,Shopping;;1;;;;;;;;
NqlSGWc442kbTbe21P2fkQ;Cleveland;-0.00017286084701815038;New Heights Dog Training;4;4.0;Pets,Pet Sitting,Pet Services,Pet Training;1;;;;;;;;;
1jRtzp6ISq3voVUSRxIyjw;Cleveland;1.8523782230783293e-05;Sandys Furniture;3;5.0;Furniture Assembly,Furniture Stores,Baby Gear & Furniture,Home & Garden,Shopping,Home Services;1;1;;;;;;;;
pVrTttubgnKaNE1e1IuU3g;Cleveland;-0.000134788814733067;East 55th St Marina;6;3.5;Marinas,Automotive;1;;;;;;;;;
2MxoDbw9-RtTBlQkFXAHmw;Cleveland;-0.00023048112935753384;Mr. Hero;5;4.0;Cheesesteaks,Fast Food,Sandwiches,Restaurants;;;1;;;;;;;
0jeEhjIO6AFAzsOi2A1rUw;Cleveland;-0.0002881014116969173;Old Vienna Restaurant;7;3.5;Greek,Mediterranean,Restaurants,American (New);;;1;;;;;;;
e8a36rGWT7tnst1yChUukw;Cleveland;3.807203228508338e-05;Blitz BBQ;3;3.5;Restaurants,Barbeque;;;1;;;;;;;
Tlnhz4ywcwLJORmfL7_N-g;Cleveland;-0.00042289022642998434;Pepper's Fresh Market;10;4.5;Fruits & Veggies,Food,Specialty Food,Farmers Market;;1;1;;;;;;;
ApCC_tyXVjLSzT2s8Hs3SA;Cleveland;-0.000134788814733067;New Balance Beachwood;5;4.5;Fashion,Shoe Stores,Sporting Goods,Sports Wear,Shopping;;1;;;;;;;;
q-AcvT7YUoG-smrNX4WxKw;Cleveland;-0.00023048112935753384;Dirty Town Guitar & Amps;5;3.5;Local Services,Musical Instrument Services,Electronics Repair,Shopping,Musical Instruments & Teachers;1;1;;;;;;;;
4r82l1XJuRiBq5L7pNIgug;Cleveland;-0.00023048112935753384;Gander Mountain - Twinsburg Store;6;2.5;Sporting Goods,Outdoor Gear,Shopping,Guns & Ammo;;1;;;;;;;;
0S_TTdArnW8BrO-Xsp7EwQ;Cleveland;5.3522411045316294e-05;Mel's Cafe;23;4.5;Diners,Restaurants,Sandwiches,Breakfast & Brunch;;;1;;;;;;;
mqLZ0sxcIJlB3f9CQvTaUg;Cleveland;-0.00042289022642998434;DIRECTV;11;1.0;Electronics,Shopping,Home Services,Internet Service Providers,Television Service Providers,Professional Services;1;1;;;;;;;;
sWucpMb_MDdqAthWFFisow;Cleveland;-0.009053555602047821;Joe's Deli;204;4.0;American (Traditional),Middle Eastern,American (New),Restaurants,Delis,Lebanese;;;1;;;;;;;
heitAbSJRbF9xE9FoiiwhA;Cleveland;-0.0010958098322718026;Target;25;3.0;Shopping,Department Stores,Fashion;;1;;;;;;;;
BWGCTZrBSgQnWN1ZP84E6w;Cleveland;-5.762028233938346e-05;Anderson Heating & Cooling;3;1.0;Water Heater Installation/Repair,Heating & Air Conditioning/HVAC,Air Duct Cleaning,Local Services,Home Services;1;;;;;;;;;
qG9eQTNdhhlBBpJ_3K-Q-w;Cleveland;-0.0006533713557875182;Brindaliers Bar and Grill;16;4.0;Sports Bars,Food,Restaurants,Bars,Beer,Wine & Spirits,Nightlife,American (New);;;1;1;;;;;;
gVUrHpEYjIS6iM8gSaKT7Q;Cleveland;-0.0005957510734481348;Grillers Pub;19;4.0;Jazz & Blues,Burgers,Nightlife,Pubs,Bars,Arts & Entertainment,Restaurants;;;1;1;;1;;;;
1-3QXTEwl1pfZn9kXFgN3Q;Cleveland;-0.0005000587588236678;Emerald Necklace Inn & Tearoom;12;4.5;Hotels,Hotels & Travel,Restaurants,Food Court,Food,Bed & Breakfast,Tea Rooms,Event Planning & Services;1;;1;;;;;;;
9ObZoiKUcKvFj9M450alkw;Cleveland;-0.000134788814733067;Officemax;5;2.0;Event Planning & Services,Shopping,Flowers & Gifts,Arts & Crafts,Cards & Stationery,Office Equipment;1;1;;;;;;;;
JTe-c5cihVFpnzl5aGMe1g;Cleveland;-7.716853239368355e-05;Lake Erie Harley-Davidson;3;3.5;Automotive,Motorcycle Dealers;1;1;;;;;;;;
P0uECGAlrELjqeOtDHcB-Q;Cleveland;-0.0003271979118055175;Blue Moose Eatery;9;3.0;Restaurants,American (Traditional);;;1;;;;;;;
fGKXoZQYFn7ZwmkaSTS5BQ;Cleveland;-0.000134788814733067;Sill's Motor Sales;5;3.0;Automotive,Motorcycle Dealers;1;1;;;;;;;;
Jm3ZY_kZjGe49IM1u_Wg8Q;Cleveland;-0.0003076496617512174;Beauty Boutiques by Raun;10;3.0;Nail Salons,Day Spas,Permanent Makeup,Hair Extensions,Beauty & Spas,Hair Salons;;1;;;;;;;;
Y28XY3fko-Sdb9RBBgCDRQ;Cleveland;-0.0011544545824347028;DiBella's Subs;34;3.5;Restaurants,Sandwiches,Salad,Delis;;;1;;;;;;;
KDB_wMKgNcrXcqXMBVtgIQ;Cleveland;-0.0002881014116969173;Tantastic Tan and Nails;8;4.0;Beauty & Spas,Spray Tanning,Tanning,Nail Salons,Tanning Beds;;1;;;;;;;;
PeGNREb4pTl2uHpQzAQ6qQ;Cleveland;-5.762028233938346e-05;Revive;3;5.0;Shopping,Fashion,Men's Clothing,Accessories,Women's Clothing;;1;;;;;;;;
5vhMOTdnpz5i1JJjtRshKA;Cleveland;-0.0002881014116969173;Restaurant Depot;5;3.0;Restaurants,Food,Wholesalers,Restaurant Supplies,Grocery,Professional Services;1;;1;;;;;;;
_2VNYA-7q7qjjCUqK1JeqQ;Cleveland;-0.0008653287029142686;Sephora;21;4.0;Shopping,Cosmetics & Beauty Supply,Beauty & Spas;;1;;;;;;;;
jGMoZYcrc9AdUIiMWaQZPw;Cleveland;-0.0003086741295747342;Cozzeria Pizza;18;5.0;Restaurants,Pizza,Sandwiches,Salad;;;1;;;;;;;
CuXPCc3GxIjEug1Fm0Pw7w;Cleveland;-7.716853239368355e-05;Ohio Basement Systems;3;1.5;Home Services,Contractors;1;;;;;;;;;
K-tl3k56Px2G6KRsKNyUUA;Cleveland;-0.00023048112935753384;Subway;4;1.0;Sandwiches,Fast Food,Restaurants;;;1;;;;;;;
c4MqC2o5n1ZKuyK7sJcKFw;Cleveland;-7.716853239368355e-05;Indo-American Convenient;3;2.5;Food,Grocery;1;;;;;;;;;
B_hU-QEkt5G98pYGdfIrsg;Cleveland;-0.0025599630121047566;Nobu Tei;87;3.5;Restaurants,Asian Fusion,Steakhouses,Japanese,Sushi Bars,Thai;;;1;;;;;;;
cEcTtJIc0h3rRuJWoTgcMg;Cleveland;-0.0004609622587150677;Martin's Deli;9;3.5;Caterers,Food,Event Planning & Services,Nightlife,Breakfast & Brunch,Sandwiches,Delis,Restaurants,Wine Bars,Bars,Beer,Wine & Spirits;1;;1;1;;;;;;
VdlbAvRYAqb8B4SIe8LhlA;Cleveland;-0.0002881014116969173;Subway;7;1.0;Fast Food,Sandwiches,Restaurants;;;1;;;;;;;
3Esl4FVI9Rzl_KSmIiMgaw;Cleveland;-0.00019343356489596726;Jackie Chen Wok;10;3.5;Restaurants,Chinese;;;1;;;;;;;
MQn8y3umLiePBcCeokn3eQ;Cleveland;-0.00040334197637568423;Puritas Nursery;7;4.5;Shopping,Nurseries & Gardening,Home & Garden;1;1;;;;;;;;
9Lh2zGCp9gBfApTYR18RDg;Cleveland;-0.0007109916381269017;Eddy's Bike Shop;15;3.5;Active Life,Bikes,Shopping,Sporting Goods,Bike Rentals;;1;;;;;;;;1
3r_y_cjRlobJNApmXDJoRg;Cleveland;-0.0035991770298606923;Phnom Penh;109;3.5;Asian Fusion,Restaurants,Thai,Cambodian;;;1;;;;;;;
UTmDlAzimh4dEtjhj3zwkg;Cleveland;-7.716853239368355e-05;The North Face;3;4.5;Sports Wear,Shopping,Shoe Stores,Luggage,Outdoor Gear,Fashion,Sporting Goods;;1;;;;;;;;
Dvqj0UOU0glxXfXST5HKwA;Cleveland;-0.00017286084701815038;Bozic James M, OD;3;5.0;Health & Medical,Eyewear & Opticians,Optometrists,Shopping;1;1;;;;;;;;
dhRF2j_QeZIE0qPnvXc1Ew;Cleveland;-0.0006152993235024348;1000 Degrees Neapolitan Pizzeria;16;4.0;Restaurants,Pizza,Chicken Wings,Gluten-Free;;;1;;;;;;;
8Luqwt-FRKjBzYbIpLNxvg;Cleveland;0.00037969585502731695;Crowne Plaza Cleveland City Centre Hotel;18;2.0;Venues & Event Spaces,Hotels & Travel,Event Planning & Services,Hotels;1;;;;;1;;;;
3f7lyq4gpHykxUoHFmQfcA;Cleveland;7.614406457016675e-05;Ark Jewelers;3;5.0;Shopping,Jewelry;;1;;;;;;;;
ojKF7WTgLCgx-cMWuEUcwg;Cleveland;-0.000269577629466134;Cleveland State University;8;4.0;Education,Colleges & Universities,Art Galleries,Shopping,Arts & Entertainment;1;1;;;;;1;;;
I9I3wIHFDz1rxVqbltk7NQ;Cleveland;-0.00040334197637568423;North Coast Pizza & Subs;7;4.0;Sandwiches,Restaurants,Pizza,Italian;;;1;;;;;;;
xc3Dog1xocJUc8GLwgPf_Q;Cleveland;-0.00017286084701815038;South Chagrin Reservation;3;5.0;Lakes,Active Life;;;;;;;;;;
orvDK3kwkIZ7iS0UTnYo2w;Cleveland;-0.00023048112935753384;Erie Waters Sports Bar & Grill;4;3.0;Restaurants,Food,Beer,Wine & Spirits;;;1;1;;;;;;
Qf6WvdnWLz2SuYhiwvMdlw;Cleveland;-1.9548250054300084e-05;Pernel Jones and Sons Funeral Home;3;2.5;Funeral Services & Cemeteries,Local Services;1;;;;;;;;;
8mAoDHxJwd3_GgiM7KbTWQ;Cleveland;-0.0005967755412716515;Swings-N-Things Family Fun Park;18;3.0;Arcades,Amusement Parks,Arts & Entertainment,Event Planning & Services,Go Karts,Active Life,Paintball,Party Supplies,Mini Golf;1;;;;1;1;;;;
kEGprhbFP-YcZcQEa_z7-A;Cleveland;-0.0007686119204662851;Gino's Shoe Repair;15;5.0;Local Services,Shoe Repair;;1;;;;;;;;
U0eUwTGWDBVdE67qVHYEjQ;Cleveland;-0.001229574179181353;Noodlecat;32;2.0;Noodles,Japanese,Restaurants,Ramen;;;1;;;;;;;
VPsMRL9XHyhzqJhIZVy0Dw;Cleveland;-0.00017286084701815038;Livingston Chiropractic Center;3;4.0;Health & Medical,Chiropractors;1;;;;;;;;;
oeEUvfY62Q70f-PAZgMa_g;Cleveland;-0.00017286084701815038;The Local;3;1.0;Dive Bars,Bars,Nightlife,American (New),Restaurants;;;1;1;;;;;;
f9eq9PpvJv6jYNInVNqm1A;Cleveland;-0.0004815349765928846;Starbucks;16;4.0;Food,Coffee & Tea;;;1;;;;;;;
6zjvip6jEFKK5EP6lb3YDA;Cleveland;-0.000134788814733067;Sweet Surprises;4;5.0;Bakeries,Food;;;1;;;;;;;
ZeQqVIgbU68LS_kGyb0WsQ;Cleveland;-0.00034572169403630077;KFC;6;2.0;Restaurants,Fast Food,Chicken Wings;;;1;;;;;;;
R4oKXgcfiIRjXmBGrim-Mw;Cleveland;-0.002097976285566172;Crepes In the City;73;4.5;Breakfast & Brunch,Creperies,Desserts,Food,Waffles,Ice Cream & Frozen Yogurt,Restaurants;;;1;;;;;;;
KAzoP0Ed6ep7Udui2CubhQ;Cleveland;-0.00044243847648428445;Gionino's Pizzeria;15;3.5;Pizza,Restaurants;;;1;;;;;;;
hiceY83htPGn513-IcYWVA;Cleveland;-0.005496548475766279;The Proper Pig Smokehouse;116;4.0;Barbeque,Food,Sandwiches,Food Trucks,Restaurants,Smokehouse;;;1;;;;;;;
EpSSUiF4toikH-L29h0h3g;Cleveland;-0.00021195734712675055;Verizon;8;4.0;Professional Services,Electronics,Home Services,Shopping,Internet Service Providers,Mobile Phones;1;1;;;;;;;;
vyowYocRXZOp3yZCT6rNag;Cleveland;-0.0003652699440906008;Barkley Pet Hotel and Day Spa;8;3.0;Pet Boarding,Veterinarians,Pets,Pet Services,Pet Sitting,Pet Groomers;1;;;;;;;;;
IzDf0cLnxol89aa-ZmWHYA;Cleveland;-9.671678244798363e-05;Senders Pediatrics;5;5.0;Health & Medical,Doctors,Pediatricians;1;;;;;;;;;
_n3i9KpZg2RQn1bZ8Wd9zg;Cleveland;-7.716853239368355e-05;TSA Checkpoint South - Cleveland Hopkins International Airport;5;2.5;Public Services & Government;;;;;;;;;;
YTNgCm8-TlyLvkBXCGxeMg;Cleveland;-0.00017286084701815038;Subway;3;3.0;Fast Food,Restaurants,Sandwiches;;;1;;;;;;;
-h63vGh2VmYtijnvp1PoPA;Cleveland;-0.00034572169403630077;The Whiskey Bar;8;3.5;Restaurants,American (Traditional),American (New),Breakfast & Brunch,Whiskey Bars,Bars,Nightlife,Speakeasies,Lounges;1;;1;1;;;;;;
